,idx,name,category,closest_known_entity,closest_category,closest_similarity
2930,13548,Verde Formation,stratigraphic_name,Verde Formation,known_stratigraphic_name,1.0
2947,13565,Wall coal bed,stratigraphic_name,Wall Coal Bed,known_stratigraphic_name,1.0
4354,14972,Dacite,lithology,dacite,known_lithology,1.0
441,11059,Cattaraugus formation,stratigraphic_name,Cattaraugus Formation,known_stratigraphic_name,1.0
2949,13567,Wanakah Formation,stratigraphic_name,Wanakah Formation,known_stratigraphic_name,1.0
2521,13139,Straight Cliffs Sandstone,stratigraphic_name,Straight Cliffs Sandstone,known_stratigraphic_name,1.0
6077,16695,coal,lithology,coal,known_lithology,1.0
437,11055,Catskill formation,stratigraphic_name,Catskill Formation,known_stratigraphic_name,1.0
2950,13568,Wapanucka limestone,stratigraphic_name,Wapanucka Limestone,known_stratigraphic_name,1.0
2954,13572,Warsaw formation,stratigraphic_name,Warsaw Formation,known_stratigraphic_name,1.0
2956,13574,Wasatch Formation,stratigraphic_name,Wasatch Formation,known_stratigraphic_name,1.0
872,11490,Fern Glen formation,stratigraphic_name,Fern Glen Formation,known_stratigraphic_name,1.0
1945,12563,Palouse Formation,stratigraphic_name,Palouse Formation,known_stratigraphic_name,1.0
1560,12178,Mehrten Formation,stratigraphic_name,Mehrten Formation,known_stratigraphic_name,1.0
2570,13188,Tapeats sandstone,stratigraphic_name,Tapeats Sandstone,known_stratigraphic_name,1.0
5239,15857,argillite,lithology,argillite,known_lithology,1.0
1716,12334,Monterey group,stratigraphic_name,Monterey Group,known_stratigraphic_name,1.0
3565,14183,lower limestone,stratigraphic_name,Lower Limestone,known_stratigraphic_name,1.0
1123,11741,Hermosa Formation,stratigraphic_name,Hermosa Formation,known_stratigraphic_name,1.0
577,11195,Columbia River Group,stratigraphic_name,Columbia River Group,known_stratigraphic_name,1.0
2742,13360,Trenton limestone,stratigraphic_name,Trenton Limestone,known_stratigraphic_name,1.0
2686,13304,Thompson Peak Formation,stratigraphic_name,Thompson Peak Formation,known_stratigraphic_name,1.0
4479,15097,Igneous,lithology,igneous,known_lithology,1.0
680,11298,Dad Sandstone Member,stratigraphic_name,Dad Sandstone Member,known_stratigraphic_name,1.0
2682,13300,Thermopolis Shale,stratigraphic_name,Thermopolis Shale,known_stratigraphic_name,1.0
682,11300,Dakota Sandstone,stratigraphic_name,Dakota Sandstone,known_stratigraphic_name,1.0
1702,12320,Molas formation,stratigraphic_name,Molas Formation,known_stratigraphic_name,1.0
1700,12318,Moenkopi Formation,stratigraphic_name,Moenkopi Formation,known_stratigraphic_name,1.0
196,10814,Beartooth Butte Formation,stratigraphic_name,Beartooth Butte Formation,known_stratigraphic_name,1.0
1823,12441,O'Brien Creek Formation,stratigraphic_name,O'Brien Creek Formation,known_stratigraphic_name,1.0
8926,19544,oolite,lithology,oolite,known_lithology,1.0
1831,12449,Oakland conglomerate,stratigraphic_name,Oakland Conglomerate,known_stratigraphic_name,1.0
560,11178,Coeymans Limestone,stratigraphic_name,Coeymans Limestone,known_stratigraphic_name,1.0
5428,16046,bentonite,lithology,bentonite,known_lithology,1.0
9951,20569,schist,lithology,schist,known_lithology,1.0
2692,13310,Tice shale,stratigraphic_name,Tice Shale,known_stratigraphic_name,1.0
7355,17973,granophyre,lithology,granophyre,known_lithology,1.0
621,11239,Creede Formation,stratigraphic_name,Creede Formation,known_stratigraphic_name,1.0
189,10807,Bayhorse Dolomite,stratigraphic_name,Bayhorse Dolomite,known_stratigraphic_name,1.0
7372,17990,granulite,lithology,granulite,known_lithology,1.0
1769,12387,Navarro group,stratigraphic_name,Navarro Group,known_stratigraphic_name,1.0
2718,13336,Tongue River member,stratigraphic_name,Tongue River Member,known_stratigraphic_name,1.0
2716,13334,Tongue River Member,stratigraphic_name,Tongue River Member,known_stratigraphic_name,1.0
1762,12380,Nacimiento Formation,stratigraphic_name,Nacimiento Formation,known_stratigraphic_name,1.0
2704,13322,Tiskilwa Formation,stratigraphic_name,Tiskilwa Formation,known_stratigraphic_name,1.0
585,11203,Conemaugh formation,stratigraphic_name,Conemaugh Formation,known_stratigraphic_name,1.0
2732,13350,Touchet Beds,stratigraphic_name,Touchet Beds,known_stratigraphic_name,1.0
657,11275,Crow Mountain Sandstone,stratigraphic_name,Crow Mountain Sandstone,known_stratigraphic_name,1.0
1792,12410,New Scotland Limestone,stratigraphic_name,New Scotland Limestone,known_stratigraphic_name,1.0
1744,12362,Mowry Shale,stratigraphic_name,Mowry Shale,known_stratigraphic_name,1.0
1733,12351,Mosheim limestone,stratigraphic_name,Mosheim Limestone,known_stratigraphic_name,1.0
1725,12343,Moreno Shale,stratigraphic_name,Moreno Shale,known_stratigraphic_name,1.0
1723,12341,Moraga formation,stratigraphic_name,Moraga Formation,known_stratigraphic_name,1.0
693,11311,Deadwood Formation,stratigraphic_name,Deadwood Formation,known_stratigraphic_name,1.0
6382,17000,dacite,lithology,dacite,known_lithology,1.0
557,11175,Cody Shale,stratigraphic_name,Cody Shale,known_stratigraphic_name,1.0
6529,17147,diamicton,lithology,diamicton,known_lithology,1.0
758,11376,Dunkard Group,stratigraphic_name,Dunkard Group,known_stratigraphic_name,1.0
1888,12506,Oriskany Sandstone,stratigraphic_name,Oriskany Sandstone,known_stratigraphic_name,1.0
517,11135,Claiborne Group,stratigraphic_name,Claiborne Group,known_stratigraphic_name,1.0
5262,15880,ash,lithology,ash,known_lithology,1.0
10373,20991,soil,lithology,soil,known_lithology,1.0
1579,12197,Merced formation,stratigraphic_name,Merced Formation,known_stratigraphic_name,1.0
1574,12192,Meramec group,stratigraphic_name,Meramec Group,known_stratigraphic_name,1.0
2601,13219,Tejon formation,stratigraphic_name,Tejon Formation,known_stratigraphic_name,1.0
7295,17913,granite,lithology,granite,known_lithology,1.0
1569,12187,Menefee Formation,stratigraphic_name,Menefee Formation,known_stratigraphic_name,1.0
7247,17865,gneiss,lithology,gneiss,known_lithology,1.0
5246,15864,arkose,lithology,arkose,known_lithology,1.0
8378,18996,marble,lithology,marble,known_lithology,1.0
506,11124,Chouteau limestone,stratigraphic_name,Chouteau Limestone,known_stratigraphic_name,1.0
6536,17154,diatomite,lithology,diatomite,known_lithology,1.0
2039,12657,Phosphoria Formation,stratigraphic_name,Phosphoria Formation,known_stratigraphic_name,1.0
746,11364,Domengine Sandstone,stratigraphic_name,Domengine Sandstone,known_stratigraphic_name,1.0
527,11145,Cleary Coal Member,stratigraphic_name,Cleary Coal Member,known_stratigraphic_name,1.0
1832,12450,Oakland conglomerate member,stratigraphic_name,Oakland Conglomerate Member,known_stratigraphic_name,1.0
708,11326,Deer Plain formation,stratigraphic_name,Deer Plain Formation,known_stratigraphic_name,1.0
698,11316,Decorah Limestone,stratigraphic_name,Decorah Limestone,known_stratigraphic_name,1.0
554,11172,Cockfield formation,stratigraphic_name,Cockfield Formation,known_stratigraphic_name,1.0
700,11318,Decorah group,stratigraphic_name,Decorah Group,known_stratigraphic_name,1.0
701,11319,Decorah limestone,stratigraphic_name,Decorah Limestone,known_stratigraphic_name,1.0
551,11169,Cockfield Formation,stratigraphic_name,Cockfield Formation,known_stratigraphic_name,1.0
2753,13371,Trinity group,stratigraphic_name,Trinity Group,known_stratigraphic_name,1.0
1859,12477,Onate formation,stratigraphic_name,Onate Formation,known_stratigraphic_name,1.0
711,11329,Del Rio clay,stratigraphic_name,Del Rio Clay,known_stratigraphic_name,1.0
9971,20589,scoria,lithology,scoria,known_lithology,1.0
1861,12479,Onondaga Limestone,stratigraphic_name,Onondaga Limestone,known_stratigraphic_name,1.0
539,11157,Cloverly Formation,stratigraphic_name,Cloverly Formation,known_stratigraphic_name,1.0
4444,15062,Granite,lithology,granite,known_lithology,1.0
535,11153,Clinton Formation,stratigraphic_name,Clinton Formation,known_stratigraphic_name,1.0
1632,12250,Midway group,stratigraphic_name,Midway Group,known_stratigraphic_name,1.0
4436,15054,Gneiss,lithology,gneiss,known_lithology,1.0
8862,19480,norite,lithology,norite,known_lithology,1.0
2998,13616,Willyama Supergroup,stratigraphic_name,Willyama Supergroup,known_stratigraphic_name,1.0
5162,15780,anhydrite,lithology,anhydrite,known_lithology,1.0
2999,13617,Wingate Hill Drift,stratigraphic_name,Wingate Hill Drift,known_stratigraphic_name,1.0
2166,12784,Prichard Formation,stratigraphic_name,Prichard Formation,known_stratigraphic_name,1.0
2366,12984,Sanpoil Volcanics,stratigraphic_name,Sanpoil Volcanics,known_stratigraphic_name,1.0
1019,11637,Grand View Dolomite,stratigraphic_name,Grand View Dolomite,known_stratigraphic_name,1.0
1280,11898,Keyser Limestone,stratigraphic_name,Keyser Limestone,known_stratigraphic_name,1.0
1276,11894,Keokuk limestone,stratigraphic_name,Keokuk Limestone,known_stratigraphic_name,1.0
1273,11891,Keefer Sandstone,stratigraphic_name,Keefer Sandstone,known_stratigraphic_name,1.0
4859,15477,Tuff,lithology,tuff,known_lithology,1.0
9163,19781,phyllite,lithology,phyllite,known_lithology,1.0
2347,12965,San Lorenzo formation,stratigraphic_name,San Lorenzo Formation,known_stratigraphic_name,1.0
1259,11877,Kankakee limestone,stratigraphic_name,Kankakee Limestone,known_stratigraphic_name,1.0
293,10911,Brushy Basin Member,stratigraphic_name,Brushy Basin Member,known_stratigraphic_name,1.0
2343,12961,San Jose Formation,stratigraphic_name,San Jose Formation,known_stratigraphic_name,1.0
118,10736,Amsden Formation,stratigraphic_name,Amsden Formation,known_stratigraphic_name,1.0
290,10908,Browns Park Formation,stratigraphic_name,Browns Park Formation,known_stratigraphic_name,1.0
2333,12951,Salmon Springs Drift,stratigraphic_name,Salmon Springs Drift,known_stratigraphic_name,1.0
5904,16522,chalk,lithology,chalk,known_lithology,1.0
1039,11657,Greenbrier formation,stratigraphic_name,Greenbrier Formation,known_stratigraphic_name,1.0
285,10903,Briones sandstone,stratigraphic_name,Briones Sandstone,known_stratigraphic_name,1.0
2367,12985,Santa Clara formation,stratigraphic_name,Santa Clara Formation,known_stratigraphic_name,1.0
8546,19164,metagraywacke,lithology,metagraywacke,known_lithology,1.0
334,10952,Butano sandstone,stratigraphic_name,Butano Sandstone,known_stratigraphic_name,1.0
310,10928,Bull Lake Drift,stratigraphic_name,Bull Lake Drift,known_stratigraphic_name,1.0
332,10950,Bushberg sandstone,stratigraphic_name,Bushberg Sandstone,known_stratigraphic_name,1.0
3055,13673,Zilpha Clay,stratigraphic_name,Zilpha Clay,known_stratigraphic_name,1.0
329,10947,Burlington limestone,stratigraphic_name,Burlington Limestone,known_stratigraphic_name,1.0
2394,13012,Sedalia formation,stratigraphic_name,Sedalia Formation,known_stratigraphic_name,1.0
2391,13009,Scott Peak Formation,stratigraphic_name,Scott Peak Formation,known_stratigraphic_name,1.0
1001,11619,Glenwood shale,stratigraphic_name,Glenwood Shale,known_stratigraphic_name,1.0
4217,14835,Alluvium,lithology,alluvium,known_lithology,1.0
1302,11920,Kinnikinic Quartzite,stratigraphic_name,Kinnikinic Quartzite,known_stratigraphic_name,1.0
321,10939,Burket Member,stratigraphic_name,Burket Member,known_stratigraphic_name,1.0
8544,19162,metagabbro,lithology,metagabbro,known_lithology,1.0
1008,11626,Goliad sand,stratigraphic_name,Goliad Sand,known_stratigraphic_name,1.0
2379,12997,Saverton shale,stratigraphic_name,Saverton Shale,known_stratigraphic_name,1.0
2375,12993,Saturday Mountain Formation,stratigraphic_name,Saturday Mountain Formation,known_stratigraphic_name,1.0
112,10730,Almond Formation,stratigraphic_name,Almond Formation,known_stratigraphic_name,1.0
1393,12011,Leona formation,stratigraphic_name,Leona Formation,known_stratigraphic_name,1.0
1282,11900,Keyser limestone,stratigraphic_name,Keyser Limestone,known_stratigraphic_name,1.0
1017,11635,Grand Prize Formation,stratigraphic_name,Grand Prize Formation,known_stratigraphic_name,1.0
10771,21389,tuff,lithology,tuff,known_lithology,1.0
4063,14681,upper limestone,stratigraphic_name,Upper Limestone,known_stratigraphic_name,1.0
10769,21387,tufa,lithology,tufa,known_lithology,1.0
1041,11659,Greenbrier limestone,stratigraphic_name,Greenbrier Limestone,known_stratigraphic_name,1.0
2300,12918,Rochester Shale,stratigraphic_name,Rochester Shale,known_stratigraphic_name,1.0
1107,11725,Helderberg Group,stratigraphic_name,Helderberg Group,known_stratigraphic_name,1.0
7753,18371,igneous,lithology,igneous,known_lithology,1.0
2290,12908,Riverbank Formation,stratigraphic_name,Riverbank Formation,known_stratigraphic_name,1.0
2286,12904,Ringold Formation,stratigraphic_name,Ringold Formation,known_stratigraphic_name,1.0
246,10864,Bluff Sandstone,stratigraphic_name,Bluff Sandstone,known_stratigraphic_name,1.0
1111,11729,Helderberg Limestone,stratigraphic_name,Helderberg Limestone,known_stratigraphic_name,1.0
244,10862,Bloyd shale,stratigraphic_name,Bloyd Shale,known_stratigraphic_name,1.0
2277,12895,Revett Formation,stratigraphic_name,Revett Formation,known_stratigraphic_name,1.0
242,10860,Bloomsburg Red Beds,stratigraphic_name,Bloomsburg Red Beds,known_stratigraphic_name,1.0
1113,11731,Helderberg group,stratigraphic_name,Helderberg Group,known_stratigraphic_name,1.0
1136,11754,Homestake Formation,stratigraphic_name,Homestake Formation,known_stratigraphic_name,1.0
2283,12901,Ridgeley Sandstone Member,stratigraphic_name,Ridgeley Sandstone Member,known_stratigraphic_name,1.0
2271,12889,Redwall limestone,stratigraphic_name,Redwall Limestone,known_stratigraphic_name,1.0
1115,11733,Hell Creek formation,stratigraphic_name,Hell Creek Formation,known_stratigraphic_name,1.0
2282,12900,Ridgeley Sandstone,stratigraphic_name,Ridgeley Sandstone,known_stratigraphic_name,1.0
234,10852,Black Diamond coal group,stratigraphic_name,Black Diamond coal Group,known_stratigraphic_name,1.0
1101,11719,Hayden Creek Drift,stratigraphic_name,Hayden Creek Drift,known_stratigraphic_name,1.0
253,10871,Bossardville Limestone,stratigraphic_name,Bossardville Limestone,known_stratigraphic_name,1.0
1091,11709,Hannibal shale,stratigraphic_name,Hannibal Shale,known_stratigraphic_name,1.0
4260,14878,Breccia,lithology,breccia,known_lithology,1.0
279,10897,Brevard schist,stratigraphic_name,Brevard Schist,known_stratigraphic_name,1.0
1046,11664,Grizzly Formation,stratigraphic_name,Grizzly Formation,known_stratigraphic_name,1.0
122,10740,Anchor member,stratigraphic_name,Anchor Member,known_stratigraphic_name,1.0
126,10744,Anderson bed,stratigraphic_name,Anderson Bed,known_stratigraphic_name,1.0
1056,11674,Gunsight Formation,stratigraphic_name,Gunsight Formation,known_stratigraphic_name,1.0
1057,11675,Gypsum Spring Formation,stratigraphic_name,Gypsum Spring Formation,known_stratigraphic_name,1.0
127,10745,Anderson coal bed,stratigraphic_name,Anderson coal Bed,known_stratigraphic_name,1.0
1220,11838,Jackson formation,stratigraphic_name,Jackson Formation,known_stratigraphic_name,1.0
257,10875,Boulder Creek granite,stratigraphic_name,Boulder Creek Granite,known_stratigraphic_name,1.0
1217,11835,Jackfork sandstone,stratigraphic_name,Jackfork Sandstone,known_stratigraphic_name,1.0
1215,11833,Jackfork Sandstone,stratigraphic_name,Jackfork Sandstone,known_stratigraphic_name,1.0
4947,15565,alaskite,lithology,alaskite,known_lithology,1.0
4210,14828,ALLUVIUM,lithology,alluvium,known_lithology,1.0
1079,11697,Hancock Limestone,stratigraphic_name,Hancock Limestone,known_stratigraphic_name,1.0
2240,12858,Quien Sabe Volcanics,stratigraphic_name,Quien Sabe Volcanics,known_stratigraphic_name,1.0
9681,20299,rhyodacite,lithology,rhyodacite,known_lithology,1.0
1321,11939,Knoxville formation,stratigraphic_name,Knoxville Formation,known_stratigraphic_name,1.0
314,10932,Bullion member,stratigraphic_name,Bullion Member,known_stratigraphic_name,1.0
8718,19336,monzonite,lithology,monzonite,known_lithology,1.0
2461,13079,Smith coal bed,stratigraphic_name,Smith Coal Bed,known_stratigraphic_name,1.0
2076,12694,Plattin Limestone,stratigraphic_name,Plattin Limestone,known_stratigraphic_name,1.0
375,10993,Caney shale,stratigraphic_name,Caney Shale,known_stratigraphic_name,1.0
4309,14927,Coal,lithology,coal,known_lithology,1.0
2077,12695,Plattin limestone,stratigraphic_name,Plattin Limestone,known_stratigraphic_name,1.0
2466,13084,Sparta Sand,stratigraphic_name,Sparta Sand,known_stratigraphic_name,1.0
4775,15393,Siltstone,lithology,siltstone,known_lithology,1.0
964,11582,Galena dolomite,stratigraphic_name,Galena Dolomite,known_stratigraphic_name,1.0
2458,13076,Slocan Group,stratigraphic_name,Slocan Group,known_stratigraphic_name,1.0
8716,19334,monzogranite,lithology,monzogranite,known_lithology,1.0
2455,13073,Silver Plume granite,stratigraphic_name,Silver Plume Granite,known_stratigraphic_name,1.0
1324,11942,Kolob Limestone Member,stratigraphic_name,Kolob Limestone Member,known_stratigraphic_name,1.0
1347,11965,Lance formation,stratigraphic_name,Lance Formation,known_stratigraphic_name,1.0
